tool,id,cwe
semgrep,python.lang.security.insecure-uuid-version.insecure-uuid-version,CWE-330
semgrep,python.lang.security.unverified-ssl-context.unverified-ssl-context,CWE-295
semgrep,python.lang.security.use-defused-xml-parse.use-defused-xml-parse,CWE-611
semgrep,python.lang.security.use-defused-xmlrpc.use-defused-xmlrpc,CWE-776
semgrep,python.ldap3.python-ldap3-empty-password.python-ldap3-empty-password,CWE-287
semgrep,python.ldap3.python-ldap3-hardcoded-secret.python-ldap3-hardcoded-secret,CWE-798
semgrep,python.mariadb.python-mariadb-empty-password.python-mariadb-empty-password,CWE-287
semgrep,python.mariadb.python-mariadb-hardcoded-secret.python-mariadb-hardcoded-secret,CWE-798
semgrep,python.mysql.python-mysql-empty-password.python-mysql-empty-password,CWE-287
semgrep,python.mysql.python-mysql-hardcoded-secret.python-mysql-hardcoded-secret,CWE-798
semgrep,python.mysqlclient.python-mysqlclient-empty-password.python-mysqlclient-empty-password,CWE-287
semgrep,python.mysqlclient.python-mysqlclient-hardcoded-secret.python-mysqlclient-hardcoded-secret,CWE-798
semgrep,python.neo4j.python-neo4j-empty-password.python-neo4j-empty-password,CWE-287
semgrep,python.neo4j.python-neo4j-hardcoded-secret-auth.python-neo4j-hardcoded-secret-auth,CWE-798
semgrep,python.neo4j.python-neo4j-hardcoded-secret.python-neo4j-hardcoded-secret,CWE-798
semgrep,python.openai.openai-hardcoded-secret.openai-hardcoded-secret,CWE-798
semgrep,python.passlib.passlib-insecure-hash.passlib-insecure-hash,CWE-328
semgrep,python.peewee.python-peewee-hardcoded-database-password-uri.python-peewee-hardcoded-database-password-uri,CWE-798
semgrep,python.peewee.python-peewee-mysql-empty-password.python-peewee-mysql-empty-password,CWE-287
semgrep,python.peewee.python-peewee-mysql-hardcoded-secret.python-peewee-mysql-hardcoded-secret,CWE-798
semgrep,python.peewee.python-peewee-pg-empty-password.python-peewee-pg-empty-password,CWE-287
semgrep,python.peewee.python-peewee-pg-hardcoded-secret.python-peewee-pg-hardcoded-secret,CWE-798
semgrep,python.pg8000.python-pg8000-empty-password.python-pg8000-empty-password,CWE-287
semgrep,python.pg8000.python-pg8000-hardcoded-secret.python-pg8000-hardcoded-secret,CWE-798
semgrep,python.psycopg2.python-psycopg2-empty-password.python-psycopg2-empty-password,CWE-287
semgrep,python.psycopg2.python-psycopg2-hardcoded-connection-string.python-psycopg2-hardcoded-connection-string,CWE-798
semgrep,python.psycopg2.python-psycopg2-hardcoded-secret.python-psycopg2-hardcoded-secret,CWE-798
semgrep,python.pycryptodome.pycryptodome-rsa-pkcs1.pycryptodome-rsa-pkcs1,CWE-327
semgrep,python.pycryptodome.pycryptodome-sha1-or-ripemd160.pycryptodome-sha1-or-ripemd160,CWE-327
semgrep,python.pycryptodome.security.insecure-cipher-algorithm-blowfish.insecure-cipher-algorithm-blowfish,CWE-327
semgrep,python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,CWE-327
semgrep,python.pycryptodome.security.insecure-cipher-algorithm-rc2.insecure-cipher-algorithm-rc2,CWE-327
semgrep,python.pycryptodome.security.insecure-cipher-algorithm-rc4.insecure-cipher-algorithm-rc4,CWE-327
semgrep,python.pycryptodome.security.insecure-cipher-algorithm.insecure-cipher-algorithm-xor,CWE-327
semgrep,python.pycryptodome.security.insecure-hash-algorithm-md2.insecure-hash-algorithm-md2,CWE-327
semgrep,python.pycryptodome.security.insecure-hash-algorithm-md4.insecure-hash-algorithm-md4,CWE-327
semgrep,python.pycryptodome.security.insecure-hash-algorithm-md5.insecure-hash-algorithm-md5,CWE-327
semgrep,python.pycryptodome.security.insecure-hash-algorithm.insecure-hash-algorithm-sha1,CWE-327
semgrep,python.pycryptodome.security.insufficient-dsa-key-size.insufficient-dsa-key-size,CWE-326
semgrep,python.pycryptodome.security.insufficient-rsa-key-size.insufficient-rsa-key-size,CWE-326
semgrep,python.pyjwt.python-pyjwt-hardcoded-secret.python-pyjwt-hardcoded-secret,CWE-798
semgrep,python.pymongo.python-mongo-hardcoded-secret.python-mongo-hardcoded-secret,CWE-798
semgrep,python.pymongo.python-pymongo-empty-password.python-pymongo-empty-password,CWE-287
semgrep,python.pymongo.python-pymongo-hardcoded-secret.python-pymongo-hardcoded-secret,CWE-798
semgrep,python.pymongo.security.mongodb.mongo-client-bad-auth,CWE-477
semgrep,python.pymssql.python-pymssql-empty-password.python-pymssql-empty-password,CWE-287
semgrep,python.pymssql.python-pymssql-hardcoded-secret.python-pymssql-hardcoded-secret,CWE-798
semgrep,python.pymysql.python-pymysql-empty-password.python-pymysql-empty-password,CWE-287
semgrep,python.pymysql.python-pymysql-hardcoded-secret.python-pymysql-hardcoded-secret,CWE-798
semgrep,python.pyramid.deserialization.tainted-dill-pyramid.tainted-dill-pyramid,CWE-502
semgrep,python.pyramid.deserialization.tainted-json-pyramid.tainted-json-pyramid,CWE-502
semgrep,python.pyramid.deserialization.tainted-jsonpickle-pyramid.tainted-jsonpickle-pyramid,CWE-502
semgrep,python.pyramid.deserialization.tainted-marshal-pyramid.tainted-marshal-pyramid,CWE-502
semgrep,python.pyramid.deserialization.tainted-numpy-pickle-pyramid.tainted-numpy-pickle-pyramid,CWE-502
semgrep,python.pyramid.deserialization.tainted-pandas-hdf-pyramid.tainted-pandas-hdf-pyramid,CWE-502
semgrep,python.pyramid.deserialization.tainted-pandas-pickle-pyramid.tainted-pandas-pickle-pyramid,CWE-502
semgrep,python.pyramid.deserialization.tainted-pickle-pyramid.tainted-pickle-pyramid,CWE-502
semgrep,python.pyramid.deserialization.tainted-pyyaml-pyramid.tainted-pyyaml-pyramid,CWE-502
semgrep,python.pyramid.deserialization.tainted-ruamel-pyramid.tainted-ruamel-pyramid,CWE-502
semgrep,python.pyramid.deserialization.tainted-shelve-pyramid.tainted-shelve-pyramid,CWE-502
semgrep,python.pyramid.deserialization.tainted-torch-pickle-pyramid.tainted-torch-pickle-pyramid,CWE-502
semgrep,python.pyramid.security.direct-use-of-response.pyramid-direct-use-of-response,CWE-79
semgrep,python.pyramid.security.sqlalchemy-sql-injection.pyramid-sqlalchemy-sql-injection,CWE-89
semgrep,python.redis.python-redis-empty-password.python-redis-empty-password,CWE-287
semgrep,python.redis.python-redis-hardcoded-secret.python-redis-hardcoded-secret,CWE-798
semgrep,python.redis.python-redis-hardcoded-uri.python-redis-hardcoded-uri,CWE-798
semgrep,python.requests.python-requests-empty-password.python-requests-empty-password,CWE-287
semgrep,python.requests.python-requests-hardcoded-auth.python-requests-hardcoded-auth,CWE-798
semgrep,python.requests.python-requests-hardcoded-secret.python-requests-hardcoded-secret,CWE-798
semgrep,python.requests.python-requests-oauth-hardcoded-secret.python-requests-oauth-hardcoded-secret,CWE-798
semgrep,python.requests.security.disabled-cert-validation.disabled-cert-validation,CWE-295
semgrep,python.requests.security.no-auth-over-http.no-auth-over-http,CWE-523
semgrep,python.rsa.rsa-insecure-hash.rsa-insecure-hash,CWE-328
semgrep,python.sh.security.string-concat.string-concat,CWE-78
semgrep,python.sqlalchemy.performance.performance-improvements.batch-import,CWE-unknown
semgrep,python.sqlalchemy.performance.performance-improvements.len-all-count,CWE-unknown
semgrep,python.sqlalchemy.python-sqlalchemy-hardcoded-secret.python-sqlalchemy-hardcoded-secret,CWE-798
semgrep,python.sqlalchemy.security.audit.avoid-sqlalchemy-text.avoid-sqlalchemy-text,CWE-89
semgrep,python.sqlalchemy.security.sqlalchemy-execute-raw-query.sqlalchemy-execute-raw-query,CWE-89
semgrep,python.sqlalchemy.security.sqlalchemy-sql-injection.sqlalchemy-sql-injection,CWE-89
semgrep,python.tormysql.python-tormysql-empty-password.python-tormysql-empty-password,CWE-287
semgrep,python.tormysql.python-tormysql-hardcoded-secret.python-tormysql-hardcoded-secret,CWE-798
semgrep,python.twilio.security.twiml-injection.twiml-injection,CWE-91
semgrep,python.urllib3.python-urllib3-hardcoded-secret.python-urllib3-hardcoded-secret,CWE-798
semgrep,python.webrepl.python-webrepl-empty-password.python-webrepl-empty-password,CWE-287
semgrep,python.webrepl.python-webrepl-hardcoded-secret.python-webrepl-hardcoded-secret,CWE-798
semgrep,python.wtforms.web.wtforms-csrf-false.wtforms-csrf-false,CWE-352
semgrep,python.wtforms.web.wtforms-hardcoded-csrf-secret.wtforms-hardcoded-csrf-secret,CWE-798
semgrep,ruby.aws-lambda.security.activerecord-sqli.activerecord-sqli,CWE-89
semgrep,ruby.aws-lambda.security.mysql2-sqli.mysql2-sqli,CWE-89
semgrep,ruby.aws-lambda.security.pg-sqli.pg-sqli,CWE-89
semgrep,ruby.aws-lambda.security.sequel-sqli.sequel-sqli,CWE-89
semgrep,ruby.aws-lambda.security.tainted-deserialization.tainted-deserialization,CWE-502
semgrep,ruby.aws-lambda.security.tainted-sql-string.tainted-sql-string,CWE-89
semgrep,ruby.aws-sdk-core.ruby-aws-sdk-hardcoded-secret.ruby-aws-sdk-hardcoded-secret,CWE-798
semgrep,ruby.cassandra.ruby-cassandra-empty-password.ruby-cassandra-empty-password,CWE-287
semgrep,ruby.cassandra.ruby-cassandra-hardcoded-secret.ruby-cassandra-hardcoded-secret,CWE-798
semgrep,ruby.excon.ruby-excon-hardcoded-secret.ruby-excon-hardcoded-secret,CWE-798
semgrep,ruby.excon.ruby-excon-hardcoded-uri-secret.ruby-excon-hardcoded-uri-secret,CWE-798
semgrep,ruby.faraday.ruby-faraday-hardcoded-secret.ruby-faraday-hardcoded-secret,CWE-798
semgrep,ruby.faraday.ruby-faraday-hardcoded-uri-secret.ruby-faraday-hardcoded-uri-secret,CWE-798
semgrep,ruby.jwt.security.audit.jwt-decode-without-verify.ruby-jwt-decode-without-verify,CWE-345
semgrep,ruby.jwt.security.audit.jwt-exposed-data.ruby-jwt-exposed-data,CWE-522
semgrep,ruby.jwt.security.jwt-exposed-credentials.ruby-jwt-exposed-credentials,CWE-522
semgrep,ruby.jwt.security.jwt-hardcode.ruby-jwt-hardcoded-secret,CWE-522
semgrep,ruby.jwt.security.jwt-none-alg.ruby-jwt-none-alg,CWE-327
semgrep,ruby.lang.security.bad-deserialization.bad-deserialization,CWE-502
semgrep,ruby.lang.security.cookie-serialization.cookie-serialization,CWE-94
semgrep,ruby.lang.security.create-with.create-with,CWE-915
semgrep,ruby.lang.security.dangerous-exec.dangerous-exec,CWE-94
semgrep,ruby.lang.security.dangerous-open.dangerous-open,CWE-94
semgrep,ruby.lang.security.dangerous-open3-pipeline.dangerous-open3-pipeline,CWE-94
semgrep,ruby.lang.security.dangerous-subshell.dangerous-subshell,CWE-94
semgrep,ruby.lang.security.dangerous-syscall.dangerous-syscall,CWE-94
semgrep,ruby.lang.security.divide-by-zero.divide-by-zero,CWE-369
semgrep,ruby.lang.security.file-disclosure.file-disclosure,CWE-22
semgrep,ruby.lang.security.force-ssl-false.force-ssl-false,CWE-311
semgrep,ruby.lang.security.hardcoded-http-auth-in-controller.hardcoded-http-auth-in-controller,CWE-798
semgrep,ruby.lang.security.hardcoded-secret-rsa-passphrase.hardcoded-secret-rsa-passphrase,CWE-798
semgrep,ruby.lang.security.insufficient-rsa-key-size.insufficient-rsa-key-size,CWE-326
semgrep,ruby.lang.security.json-entity-escape.json-entity-escape,CWE-79
semgrep,ruby.lang.security.mass-assignment-protection-disabled.mass-assignment-protection-disabled,CWE-915
semgrep,ruby.lang.security.md5-used-as-password.md5-used-as-password,CWE-327
semgrep,ruby.lang.security.missing-csrf-protection.missing-csrf-protection,CWE-352
semgrep,ruby.lang.security.model-attr-accessible.model-attr-accessible,CWE-915
semgrep,ruby.lang.security.model-attributes-attr-accessible.model-attributes-attr-accessible,CWE-915
semgrep,ruby.lang.security.no-eval.ruby-eval,CWE-94
semgrep,ruby.lang.security.no-send.bad-send,CWE-94
semgrep,ruby.lang.security.ssl-mode-no-verify.ssl-mode-no-verify,CWE-295
semgrep,ruby.lang.security.unprotected-mass-assign.mass-assignment-vuln,CWE-915
semgrep,ruby.lang.security.weak-hashes-md5.weak-hashes-md5,CWE-328
semgrep,ruby.lang.security.weak-hashes-sha1.weak-hashes-sha1,CWE-328
semgrep,ruby.mongo.ruby-mongo-empty-password.ruby-mongo-empty-password,CWE-287
semgrep,ruby.mongo.ruby-mongo-hardcoded-secret.ruby-mongo-hardcoded-secret,CWE-798
semgrep,ruby.mongo.ruby-mongo-hardcoded-uri.ruby-mongo-hardcoded-uri,CWE-798
semgrep,ruby.mysql2.ruby-mysql2-empty-password.ruby-mysql2-empty-password,CWE-287
semgrep,ruby.mysql2.ruby-mysql2-hardcoded-secret.ruby-mysql2-hardcoded-secret,CWE-798
semgrep,ruby.octokit.ruby-octokit-hardcoded-secret.ruby-octokit-hardcoded-secret,CWE-798
semgrep,ruby.pg.ruby-pg-empty-password.ruby-pg-empty-password,CWE-287
semgrep,ruby.pg.ruby-pg-hardcoded-connection-string.ruby-pg-hardcoded-connection-string,CWE-798
semgrep,ruby.pg.ruby-pg-hardcoded-secret.ruby-pg-hardcoded-secret,CWE-798
semgrep,ruby.pg.ruby-pg-hardcoded-uri.ruby-pg-hardcoded-uri,CWE-798
semgrep,ruby.rails.security.audit.avoid-session-manipulation.avoid-session-manipulation,CWE-276
semgrep,ruby.rails.security.audit.avoid-tainted-file-access.avoid-tainted-file-access,CWE-22
semgrep,ruby.rails.security.audit.avoid-tainted-ftp-call.avoid-tainted-ftp-call,CWE-22
semgrep,ruby.rails.security.audit.avoid-tainted-http-request.avoid-tainted-http-request,CWE-918
semgrep,ruby.rails.security.audit.avoid-tainted-shell-call.avoid-tainted-shell-call,CWE-78
semgrep,ruby.rails.security.audit.detailed-exceptions.detailed-exceptions,CWE-200
semgrep,ruby.rails.security.audit.rails-skip-forgery-protection.rails-skip-forgery-protection,CWE-352
semgrep,ruby.rails.security.audit.sqli.ruby-pg-sqli.ruby-pg-sqli,CWE-89
semgrep,ruby.rails.security.audit.xss.avoid-content-tag.avoid-content-tag,CWE-79
semgrep,ruby.rails.security.audit.xss.avoid-default-routes.avoid-default-routes,CWE-276
semgrep,ruby.rails.security.audit.xss.avoid-html-safe.avoid-html-safe,CWE-79
semgrep,ruby.rails.security.audit.xss.avoid-link-to.avoid-link-to,CWE-79
semgrep,ruby.rails.security.audit.xss.avoid-raw.avoid-raw,CWE-79
semgrep,ruby.rails.security.audit.xss.avoid-redirect.avoid-redirect,CWE-601
semgrep,ruby.rails.security.audit.xss.avoid-render-dynamic-path.avoid-render-dynamic-path,CWE-22
semgrep,ruby.rails.security.audit.xss.avoid-render-inline.avoid-render-inline,CWE-79
semgrep,ruby.rails.security.audit.xss.avoid-render-text.avoid-render-text,CWE-79
semgrep,ruby.rails.security.audit.xss.manual-template-creation.manual-template-creation,CWE-79
semgrep,ruby.rails.security.audit.xss.templates.alias-for-html-safe.alias-for-html-safe,CWE-79
semgrep,ruby.rails.security.audit.xss.templates.avoid-content-tag.avoid-content-tag,CWE-79
semgrep,ruby.rails.security.audit.xss.templates.avoid-html-safe.avoid-html-safe,CWE-79
semgrep,ruby.rails.security.audit.xss.templates.avoid-raw.avoid-raw,CWE-79
semgrep,ruby.rails.security.audit.xss.templates.unquoted-attribute.unquoted-attribute,CWE-79
semgrep,ruby.rails.security.audit.xss.templates.var-in-href.var-in-href,CWE-79
semgrep,ruby.rails.security.audit.xss.templates.var-in-script-tag.var-in-script-tag,CWE-79
semgrep,ruby.rails.security.brakeman.check-redirect-to.check-redirect-to,CWE-601
semgrep,ruby.rails.security.brakeman.check-regex-dos.check-regex-dos,CWE-1333
semgrep,ruby.rails.security.brakeman.check-render-local-file-include.check-render-local-file-include,CWE-22
semgrep,ruby.rails.security.brakeman.check-send-file.check-send-file,CWE-73
semgrep,ruby.rails.security.brakeman.check-sql.check-sql,CWE-89
semgrep,ruby.rails.security.brakeman.check-unsafe-reflection-methods.check-unsafe-reflection-methods,CWE-94
semgrep,ruby.rails.security.brakeman.check-unsafe-reflection.check-unsafe-reflection,CWE-94
semgrep,ruby.rails.security.brakeman.check-unscoped-find.check-unscoped-find,CWE-639
semgrep,ruby.rails.security.injection.raw-html-format.raw-html-format,CWE-79
semgrep,ruby.rails.security.injection.tainted-sql-string.tainted-sql-string,CWE-89
semgrep,ruby.rails.security.injection.tainted-url-host.tainted-url-host,CWE-79
semgrep,ruby.redis.ruby-redis-empty-password.ruby-redis-empty-password,CWE-287
semgrep,ruby.redis.ruby-redis-hardcoded-secret.ruby-redis-hardcoded-secret,CWE-798
semgrep,ruby.redis.ruby-redis-hardcoded-sentinels-secret.ruby-redis-hardcoded-sentinels-secret,CWE-798
semgrep,ruby.redis.ruby-redis-hardcoded-uri.ruby-redis-hardcoded-uri,CWE-798
semgrep,ruby.redis.ruby-redis-sentinels-empty-password.ruby-redis-sentinels-empty-password,CWE-287
semgrep,rust.actix.command-injection.rust-actix-command-injection.rust-actix-command-injection,CWE-78
semgrep,rust.actix.nosql.mongodb-taint.mongodb-taint,CWE-943
semgrep,rust.actix.path-traversal.tainted-path.tainted-path,CWE-22
semgrep,rust.actix.sql.diesel-taint.diesel-taint,CWE-89
semgrep,rust.actix.sql.postgres-taint.postgres-taint,CWE-89
semgrep,rust.actix.sql.sqlx-taint.sqlx-taint,CWE-89
semgrep,rust.actix.sql.tokio-postgres-taint.tokio-postgres-taint,CWE-89
semgrep,rust.actix.ssrf.reqwest-taint.reqwest-taint,CWE-918
semgrep,rust.hyper.command-injection.rust-hyper-command-injection.rust-hyper-command-injection,CWE-78
semgrep,rust.hyper.nosql.mongodb-taint.mongodb-taint,CWE-943
semgrep,rust.hyper.path-traversal.tainted-path.tainted-path,CWE-22
semgrep,rust.hyper.sql.diesel-taint.diesel-taint,CWE-89
semgrep,rust.hyper.sql.postgres-taint.postgres-taint,CWE-89
semgrep,rust.hyper.sql.sqlx-taint.sqlx-taint,CWE-89
semgrep,rust.hyper.sql.tokio-postgres-taint.tokio-postgres-taint,CWE-89
semgrep,rust.hyper.ssrf.reqwest-taint.reqwest-taint,CWE-918
semgrep,rust.lang.security.reqwest-accept-invalid.reqwest-accept-invalid,CWE-295
semgrep,rust.lang.security.rustls-dangerous.rustls-dangerous,CWE-295
semgrep,rust.lang.security.ssl-verify-none.ssl-verify-none,CWE-295
semgrep,rust.rocket.command-injection.rust-rocket-command-injection.rust-rocket-command-injection,CWE-78
semgrep,rust.rocket.nosql.mongodb-taint.mongodb-taint,CWE-943
semgrep,rust.rocket.path-traversal.rust-rocket-path-traversal.rust-rocket-path-traversal,CWE-22
semgrep,rust.rocket.sql.diesel-taint.diesel-taint,CWE-89
semgrep,rust.rocket.sql.postgres-taint.postgres-taint,CWE-89
semgrep,rust.rocket.sql.sqlx-taint.sqlx-taint,CWE-89
semgrep,rust.rocket.sql.tokio-postgres-taint.tokio-postgres-taint,CWE-89
semgrep,rust.rocket.ssrf.reqwest-taint.reqwest-taint,CWE-918
semgrep,rust.secrets.diesel.mysql-connection-empty-password.mysql-connection-empty-password,CWE-287
semgrep,rust.secrets.diesel.mysql-connection-url.mysql-connection-url,CWE-798
semgrep,rust.secrets.diesel.pg-connection-empty-password.pg-connection-empty-password,CWE-287
semgrep,rust.secrets.diesel.pg-connection-url.pg-connection-url,CWE-798
semgrep,rust.secrets.mongodb.hardcoded-connection-empty-password.hardcoded-connection-empty-password,CWE-287
semgrep,rust.secrets.mongodb.hardcoded-connection-url.hardcoded-connection-url,CWE-798
semgrep,rust.secrets.postgres.empty-password.empty-password,CWE-287
semgrep,rust.secrets.postgres.hardcoded-connection-empty-password.hardcoded-connection-empty-password,CWE-287
semgrep,rust.secrets.postgres.hardcoded-connection-url.hardcoded-connection-url,CWE-798
semgrep,rust.secrets.postgres.hardcoded-password.hardcoded-password,CWE-798
semgrep,rust.secrets.reqwest.hardcoded-auth.hardcoded-auth,CWE-798
semgrep,rust.secrets.reqwest.hardcoded-uri-password.hardcoded-uri-password,CWE-798
semgrep,rust.secrets.sqlx.empty-password.empty-password,CWE-287
semgrep,rust.secrets.sqlx.hardcoded-password.hardcoded-password,CWE-798
semgrep,rust.secrets.sqlx.mysql-connection-empty-password.mysql-connection-empty-password,CWE-287
semgrep,rust.secrets.sqlx.mysql-connection-url.mysql-connection-url,CWE-798
semgrep,rust.secrets.sqlx.pg-connection-empty-password.pg-connection-empty-password,CWE-287
semgrep,rust.secrets.sqlx.pg-connection-url.pg-connection-url,CWE-798
semgrep,rust.secrets.tokio-postgres.empty-password.empty-password,CWE-287
semgrep,rust.secrets.tokio-postgres.hardcoded-connection-empty-password.hardcoded-connection-empty-password,CWE-287
semgrep,rust.secrets.tokio-postgres.hardcoded-connection-url.hardcoded-connection-url,CWE-798
semgrep,rust.secrets.tokio-postgres.hardcoded-password.hardcoded-password,CWE-798
semgrep,scala.jwt-scala.security.jwt-scala-hardcode.jwt-scala-hardcode,CWE-522
semgrep,scala.lang.security.audit.dangerous-seq-run.dangerous-seq-run,CWE-78
semgrep,scala.lang.security.audit.dangerous-shell-run.dangerous-shell-run,CWE-78
semgrep,scala.lang.security.audit.dispatch-ssrf.dispatch-ssrf,CWE-918
semgrep,scala.lang.security.audit.documentbuilder-dtd-enabled.documentbuilder-dtd-enabled,CWE-611
semgrep,scala.lang.security.audit.insecure-random.insecure-random,CWE-330
semgrep,scala.lang.security.audit.io-source-ssrf.io-source-ssrf,CWE-918
semgrep,scala.lang.security.audit.path-traversal-fromfile.path-traversal-fromfile,CWE-22
semgrep,scala.lang.security.audit.rsa-padding-set.rsa-padding-set,CWE-780
semgrep,scala.lang.security.audit.sax-dtd-enabled.sax-dtd-enabled,CWE-611
semgrep,scala.lang.security.audit.scala-dangerous-process-run.scala-dangerous-process-run,CWE-78
semgrep,scala.lang.security.audit.scalac-debug.scalac-debug,CWE-489
semgrep,scala.lang.security.audit.scalaj-http-ssrf.scalaj-http-ssrf,CWE-918
semgrep,scala.lang.security.audit.xmlinputfactory-dtd-enabled.xmlinputfactory-dtd-enabled,CWE-611
semgrep,scala.play.security.conf-insecure-cookie-settings.conf-insecure-cookie-settings,CWE-614
semgrep,scala.play.security.tainted-html-response.tainted-html-response,CWE-79
semgrep,scala.play.security.tainted-slick-sqli.tainted-slick-sqli,CWE-89
semgrep,scala.play.security.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89
semgrep,scala.play.security.webservice-ssrf.webservice-ssrf,CWE-918
semgrep,scala.scala-jwt.security.jwt-hardcode.scala-jwt-hardcoded-secret,CWE-522
semgrep,scala.slick.security.scala-slick-overridesql-literal.scala-slick-overrideSql-literal,CWE-89
semgrep,scala.slick.security.scala-slick-sql-non-literal.scala-slick-sql-non-literal,CWE-89
semgrep,solidity.security.balancer-readonly-reentrancy-getpooltokens.balancer-readonly-reentrancy-getpooltokens,CWE-841
semgrep,solidity.security.balancer-readonly-reentrancy-getrate.balancer-readonly-reentrancy-getrate,CWE-841
semgrep,solidity.security.compound-borrowfresh-reentrancy.compound-borrowfresh-reentrancy,CWE-841
semgrep,solidity.security.compound-sweeptoken-not-restricted.compound-sweeptoken-not-restricted,CWE-284
semgrep,solidity.security.curve-readonly-reentrancy.curve-readonly-reentrancy,CWE-841
semgrep,solidity.security.encode-packed-collision.encode-packed-collision,CWE-20
semgrep,solidity.security.erc677-reentrancy.erc677-reentrancy,CWE-841
semgrep,solidity.security.erc721-arbitrary-transferfrom.erc721-arbitrary-transferfrom,CWE-284
semgrep,solidity.security.erc721-reentrancy.erc721-reentrancy,CWE-841
semgrep,solidity.security.erc777-reentrancy.erc777-reentrancy,CWE-841
semgrep,solidity.security.incorrect-use-of-blockhash.incorrect-use-of-blockhash,CWE-341
semgrep,solidity.security.keeper-network-oracle-manipulation.keeper-network-oracle-manipulation,CWE-682
semgrep,solidity.security.missing-self-transfer-check-ercx.missing-self-transfer-check-ercx,CWE-682
semgrep,solidity.security.no-bidi-characters.no-bidi-characters,CWE-837
semgrep,solidity.security.no-slippage-check.no-slippage-check,CWE-682
semgrep,solidity.security.proxy-storage-collision.proxy-storage-collision,CWE-787
semgrep,solidity.security.redacted-cartel-custom-approval-bug.redacted-cartel-custom-approval-bug,CWE-688
semgrep,solidity.security.rigoblock-missing-access-control.rigoblock-missing-access-control,CWE-284
semgrep,solidity.security.sense-missing-oracle-access-control.sense-missing-oracle-access-control,CWE-284
semgrep,solidity.security.superfluid-ctx-injection.superfluid-ctx-injection,CWE-20
semgrep,solidity.security.tecra-coin-burnfrom-bug.tecra-coin-burnfrom-bug,CWE-688
semgrep,swift.biometrics-and-auth.acl-changes.keychain-acl-allows-biometry-changes,CWE-305
semgrep,swift.biometrics-and-auth.keychain-always-accessible.keychain-accessible-always,CWE-272
semgrep,swift.biometrics-and-auth.keychain-sync.keychain-device-sync,CWE-272
semgrep,swift.biometrics-and-auth.local-biometrics.insecure-biometrics,CWE-305
semgrep,swift.biometrics-and-auth.missing-user-auth.keychain-without-user-auth,CWE-287
semgrep,swift.biometrics-and-auth.no-verify.verify-biometric-changes,CWE-305
semgrep,swift.biometrics-and-auth.pass-fallback.keychain-passcode-fallback,CWE-272
semgrep,swift.commoncrypto.hardcoded-iv.hardcoded-iv,CWE-329
semgrep,swift.commoncrypto.hardcoded-pbkdf2-passphrase.hardcoded-pbkdf2-passphrase,CWE-259
semgrep,swift.commoncrypto.hardcoded-realm.swift-hardcoded-realm-key,CWE-321
semgrep,swift.commoncrypto.hardcoded-salt.hardcoded-salt,CWE-323
semgrep,swift.commoncrypto.hardcoded-symmetric-key.hardcoded-symmetric-key,CWE-321
semgrep,swift.commoncrypto.insecure-crypto-aes-keysize.insecure-crypto-aes-keysize,CWE-326
semgrep,swift.commoncrypto.insecure-crypto-algorithm-blowfish.insecure-crypto-algorithm-blowfish,CWE-327
semgrep,swift.commoncrypto.insecure-crypto-algorithm-des.insecure-crypto-algorithm-des,CWE-327
semgrep,swift.commoncrypto.insecure-crypto-algorithm-rc4.insecure-crypto-algorithm-rc4,CWE-327
semgrep,swift.commoncrypto.insecure-crypto-cbc-mode.insecure-crypto-cbc-mode,CWE-327
semgrep,swift.commoncrypto.insecure-crypto-ecb-mode.insecure-crypto-ecb-mode,CWE-327
semgrep,swift.commoncrypto.insecure-crypto-keystorage.insecure-crypto-keystorage,CWE-922
semgrep,swift.commoncrypto.insecure-crypto-rsa-keysize.insecure-crypto-rsa-keysize,CWE-326
semgrep,swift.commoncrypto.insecure-hashing-algorithm-md2.insecure-hashing-algorithm-md2,CWE-327
semgrep,swift.commoncrypto.insecure-hashing-algorithm-md4.insecure-hashing-algorithm-md4,CWE-327
semgrep,swift.commoncrypto.insecure-hashing-algorithm-md5.insecure-hashing-algorithm-md5,CWE-327
semgrep,swift.commoncrypto.insecure-hashing-algorithm-sha1.insecure-hashing-algorithm-sha1,CWE-327
semgrep,swift.commoncrypto.insufficient-pbkdf2-work-factor-sha1.insufficient-pbkdf2-work-factor-sha1,CWE-916
semgrep,swift.commoncrypto.insufficient-pbkdf2-work-factor-sha256.insufficient-pbkdf2-work-factor-sha256,CWE-916
semgrep,swift.commoncrypto.insufficient-pbkdf2-work-factor-sha512.insufficient-pbkdf2-work-factor-sha512,CWE-916
semgrep,swift.commoncrypto.realmstate-encryption-missing.swift-hardcoded-realm-without-encryption,CWE-311
semgrep,swift.cryptoswift.aes-hardcoded-secret.aes-hardcoded-secret,CWE-798
semgrep,swift.cryptoswift.blowfish-hardcoded-secret.blowfish-hardcoded-secret,CWE-798
semgrep,swift.cryptoswift.chacha20-hardcoded-secret.chacha20-hardcoded-secret,CWE-798
semgrep,swift.cryptoswift.hkdf-hardcoded-secret.hkdf-hardcoded-secret,CWE-798
semgrep,swift.cryptoswift.pkcs5-hardcoded-secret.pkcs5-hardcoded-secret,CWE-798
semgrep,swift.cryptoswift.rabbit-hardcoded-secret.rabbit-hardcoded-secret,CWE-798
